x,y
1.8727005942368125,9.705148850948607
4.75357153204958,17.961707245682874
3.6599697090570253,15.071669903706578
2.993292420985183,10.992308348354657
0.7800932022121826,6.120607718799036
0.7799726016810132,6.697030376554786
0.2904180608409973,6.349148227264508
4.330880728874676,16.474371968350383
3.005575058716044,12.208231573254944
3.540362888980227,14.119331623356146
0.10292247147901223,5.224169532139111
4.8495492608099715,18.877398892089598
4.162213204002109,15.95687940823929
1.0616955533913808,7.698354093287498
0.9091248360355031,6.8244520574545495
0.9170225492671691,7.719712638334396
1.5212112147976886,7.861580550515714
2.6237821581611893,11.5436843278858
2.1597250932105787,10.087067126499578
1.4561457009902097,6.904922154838511
3.0592644736118975,13.473913697900269
0.6974693032602092,6.3534631819605165
1.4607232426760908,8.387283184670734
1.8318092164684585,9.260840516030228
2.28034992108518,9.425679021205127
3.925879806965068,15.356994098129846
0.9983689107917987,6.652392215848626
2.571172192068058,10.911239306982555
2.9620728443102124,12.724932821264629
0.23225206359998862,5.100807047614504
3.0377242595071916,14.999358679732104
0.8526206184364576,6.732439668141212
0.3252579649263976,5.233324285501958
4.7444276862666666,18.158837143033832
4.828160165372797,16.56570928081935
4.041986740582305,16.099446346297697
1.5230688458668533,8.629436747541588
0.48836057003191935,7.928323822581044
3.4211651325607844,14.07113443290123
2.2007624686980067,10.903834748427634
0.6101911742238941,5.795861752966439
2.475884550556351,10.25897561404952
0.17194260557609198,5.6586506312432965
4.546602010393911,18.391739063868506
1.2938999080000846,8.672731671043302
3.31261142176991,13.02844681051499
1.5585553804470549,10.078460452277263
2.600340105889054,10.399169254874883
2.7335513967163982,12.787511283949465
0.9242722776276352,8.963272458692884
4.847923138822793,17.55323309133769
3.8756641168055728,15.060694620813946
4.697494707820946,18.19213548855048
4.474136752138244,16.918934602298535
2.9894998940554256,11.417836251100145
4.609371175115584,17.89667650015278
0.4424625102595975,4.2650838170526875
0.979914312095726,7.41333536692236
0.22613644455269033,3.758985099424268
1.6266516538163218,10.429889366466506
1.9433864484474102,9.046906053005994
1.3567451588694794,7.748173960402763
4.143687545759647,17.24457985464861
1.7837666334679465,8.120435583969885
1.4046725484369038,8.44147757991484
2.7134804157912424,13.447584001656155
0.7046211248738132,4.506380140060212
4.010984903770199,16.2175885698429
0.3727532183988541,5.378142449444986
4.9344346830025865,19.585126920785072
3.861223846483287,14.346720828571778
0.993578407670862,5.6602786099283104
0.027610585618011996,4.604773322470933
4.0773071422741705,16.528906100055696
3.534286719238086,14.853353008060134
3.6450358402049368,15.281555730111785
3.8563517334297286,14.889030478710694
0.3702232586704518,5.342923473172359
1.7923286427213632,9.67005840146277
0.5793452976256486,5.023684474850578
4.315517129377968,18.81232589927866
3.1164906341377896,13.823304823325156
1.654490124263246,7.772166875587089
0.3177917514301182,5.609928862924184
1.554911608578311,7.690053155507611
1.6259166101337352,9.664834434143657
3.64803089169032,16.102688254078366
3.1877873567760657,12.742679751976485
4.436063712881633,18.271567267889218
2.3610746258097466,11.49600480436574
0.5979712296915085,6.615973849069015
3.566223936114975,16.59546479099887
3.803925243084487,15.166387613250592
2.8063859878474813,11.665421799184955
3.854835899772805,14.674993269692893
2.4689779818219537,10.591123660500422
2.6136641469099704,11.763890731315808
2.137705091792748,10.754267250194887
0.12709563372047594,4.657977700491447
0.5394571349665223,6.445554653935591
